Source,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,pmDE,Gmag,BPmag,RPmag,BP-RP,RV,distancia_pc
1025303565088700416,146.09155889052,57.15527516092,5.0022,0.0371,29.474,-13.99,15.808454,17.135462,14.671323,2.464139,,199.91203870297068
4103855927305516544,279.3836165224,-13.84766161207,5.0022,0.7134,-13.704,-2.565,19.91578,20.575289,18.647652,1.927637,,199.91203870297068
5952812375789376896,260.78844220646,-45.19958244683,5.0022,0.9012,-0.585,-8.63,20.394152,21.623072,19.38913,2.233942,,199.91203870297068
5978901072320343040,257.62297849875,-34.21600253454,5.0022,1.0356,-3.047,0.361,20.414492,,18.44324,,,199.91203870297068
2169961690069060480,312.07762836486,50.96914374058,5.0022,0.1258,-4.409,-34.844,17.679968,18.63666,15.747777,2.888883,,199.91203870297068
4041952872920975616,267.26018296638,-33.23250108254,5.0022,0.8746,-3.166,-1.577,19.607117,,,,,199.91203870297068
5863922633123851008,204.26212698393,-64.88634031222,5.0022,0.9009,-4.962,0.535,20.085054,20.741688,19.201595,1.540093,,199.91203870297068
4059287807646444544,259.39286301527,-29.49840466816,5.0022,0.8132,-10.702,-1.501,19.533625,19.475615,17.62535,1.850264,,199.91203870297068
5243908090619716480,147.86292795038,-68.86692559301,5.0022,0.0947,-52.837,29.177,18.019728,19.617449,16.79517,2.822279,,199.91203870297068
3725725215490148864,204.00553058404,9.37710430044,5.0022,0.1884,-33.646,7.633,18.224913,20.210117,16.896551,3.313566,,199.91203870297068
4124614397529878656,262.90805227134,-16.63028625382,5.0022,1.3818,-1.392,2.858,19.30154,19.501759,18.007042,1.494717,,199.91203870297068
4479464251937902336,279.44981984214,8.72902534081,5.0022,2.4049,-4.26,-8.743,19.94293,20.958681,19.120056,1.838625,,199.91203870297068
3595268371310028672,179.04233556405,-6.86398093995,5.0022,0.0257,50.264,-33.859,11.503058,11.841989,10.991528,0.850461,-8.39,199.91203870297068
276679289247295488,65.53023022349,56.31438513768,5.0022,0.0767,-27.265,27.836,17.204752,18.742924,16.013952,2.728972,,199.91203870297068
2857496962424046720,5.25024378854,29.54087409214,5.0022,0.0457,-37.214,-41.259,11.73131,12.123662,11.171519,0.952143,-40.69,199.91203870297068
4255330112310401280,282.66515041039,-3.83924500881,5.0022,1.1077,-1.511,1.65,19.330603,20.082272,17.716774,2.365498,,199.91203870297068
5269330659174647424,120.990563618,-71.32987761867,5.0022,0.014,12.174,7.724,10.215772,10.487946,9.785323,0.702623,0.59,199.91203870297068
384631058846337920,1.65523185554,43.2869995277,5.0022,0.2856,173.728,-23.431,15.486164,16.18451,14.605082,1.579428,,199.91203870297068
1009415003592662272,137.01981932346,44.13787051313,5.0022,0.0284,-43.454,-52.779,11.237171,11.599813,10.713232,0.88658,30.06,199.91203870297068
1769680526300056704,328.91545573878,15.697567942,5.0022,1.3414,-15.432,-24.842,20.278078,20.31265,20.127848,0.184803,,199.91203870297068
4048065569106277888,277.03950106385,-29.44842569731,5.0022,1.3393,-2.068,-2.61,19.661316,19.66088,18.253513,1.407366,,199.91203870297068
4068457391003671168,267.00307238627,-24.39775781499,5.0022,1.5729,-9.512,-7.803,19.934904,,,,,199.91203870297068
1204252999521310592,238.64382451916,20.31115693997,5.0022,0.1068,-82.922,42.62,4.752333,5.693225,3.808911,1.884314,-61.38,199.91203870297068
6679843578975454848,307.86367347014,-41.4469432496,5.0022,0.351,48.617,2.518,19.330296,21.171047,18.023146,3.147902,,199.91203870297068
4070636176333453696,268.42973325272,-21.36864314266,5.0022,1.9148,-4.167,1.417,20.35292,,,,,199.91203870297068
5806271110988816512,245.02357583458,-73.68337291485,5.0022,0.2315,21.012,-55.489,19.277905,21.244184,17.964813,3.279371,,199.91203870297068
5250021856305162368,146.32175513572,-62.72834401327,5.0022,0.7217,-17.476,6.298,19.030088,,,,,199.91203870297068
4099850337657198976,279.87371830565,-16.61394171921,5.0022,0.5999,-1.49,-1.785,18.976536,19.62127,17.926142,1.695127,,199.91203870297068
4058317694670410368,263.2157989052,-31.06297645575,5.0022,1.4226,-5.976,-4.795,20.368536,21.450098,18.604616,2.845482,,199.91203870297068
1899618478309054592,330.94412680087,32.81492644057,5.0022,0.0168,-17.803,-5.134,10.572143,10.859565,10.118104,0.741461,-47.51,199.91203870297068
4040749315688311168,268.94892289997,-35.28354154986,5.0022,0.945,0.498,-5.069,19.369589,,,,,199.91203870297068
4057232820298117632,267.69963170086,-29.19209845421,5.0022,1.7769,-14.329,-10.656,20.194572,,,,,199.91203870297068
6027348784448718080,250.83039524627,-32.49470043669,5.0022,1.111,-3.398,0.115,20.299726,,19.487438,,,199.91203870297068
4153684282426529664,274.54869391193,-11.90736551695,5.0022,0.3177,-1.918,8.744,19.042782,20.912855,17.732164,3.180691,,199.91203870297068
4516619807884707456,289.32091365614,19.90995022289,5.0022,2.0071,-8.986,-1.574,20.208496,21.032255,18.858059,2.174196,,199.91203870297068
4090329559149018368,276.53415720872,-21.56181162971,5.0022,0.8733,-10.664,0.389,19.514532,19.712242,17.962025,1.750217,,199.91203870297068
6026438251454629888,254.65178743062,-33.47095042336,5.0022,1.3283,-7.796,-4.616,19.870922,20.380346,18.812935,1.567411,,199.91203870297068
4041319485449727744,266.20351025481,-35.04166588775,5.0022,0.6898,1.092,-2.524,19.102251,19.57835,17.930096,1.648254,,199.91203870297068
4266994693693892992,283.48157966281,1.40555579982,5.0022,0.7805,-8.286,-3.516,20.075512,21.54834,18.742088,2.806252,,199.91203870297068
4059077251085185152,261.05516744873,-29.83972695894,5.0022,0.9812,-3.885,0.428,19.278519,20.12877,17.876385,2.252386,,199.91203870297068
281926811568465024,84.48135224742,59.5125061731,5.0022,0.0599,17.241,-19.015,16.548374,17.92577,15.393981,2.531789,,199.91203870297068
6393969735416013824,345.96909819751,-62.38173971581,5.0022,0.0137,-5.378,-60.323,13.964258,14.656387,13.161565,1.494822,-46.21,199.91203870297068
4115064000895159040,260.47784956487,-21.52584606504,5.0022,0.7753,1.008,-6.414,19.619822,19.996586,18.508272,1.488314,,199.91203870297068
4093759146390238848,278.16082239851,-17.31958625824,5.0022,0.7353,-9.836,-8.391,19.678541,19.881035,18.45308,1.427956,,199.91203870297068
4513002689501201152,286.35436458331,15.89232444644,5.0022,2.7572,-0.58,-7.104,20.462793,,,,,199.91203870297068
6029426758413201408,254.80523074748,-29.96075410083,5.0022,0.8206,-4.606,-1.788,20.185215,,,,,199.91203870297068
4039767348814647552,267.58470785595,-38.15291701408,5.0022,1.2278,-5.863,-6.029,20.201572,,,,,199.91203870297068
6059697030682815104,189.57285979356,-59.43569778378,5.0022,1.1031,-9.484,1.231,20.078732,,,,,199.91203870297068
4715396598019722368,20.56206968223,-62.35251639362,5.0022,0.031,-5.095,-13.46,16.082119,17.462624,14.922738,2.539886,,199.91203870297068
4043175770300906752,268.97297804746,-33.22017142138,5.0022,1.3447,-5.349,-2.491,19.905119,,,,,199.91203870297068
4149175700612238464,265.79177590468,-14.47687343441,5.0022,1.185,-13.167,-12.884,20.220377,20.243069,18.471617,1.771452,,199.91203870297068
689443577877273728,131.33861849068,23.47933096736,5.0022,0.2787,-63.893,-44.784,18.716217,20.632141,17.396074,3.236067,,199.91203870297068
3080974517541744128,117.67755865625,-3.04868577465,5.0022,0.013,-8.105,-32.863,12.560207,13.019187,11.938065,1.081122,83.07,199.91203870297068
4214403059685660288,291.55774118619,-2.76965545941,5.0022,0.0431,1.292,0.002,15.819447,17.116745,14.698987,2.417758,,199.91203870297068
4041516985276404992,266.91611330022,-34.81622030707,5.0022,0.4654,-0.27,1.24,18.916138,19.425228,17.498636,1.926592,,199.91203870297068
4039921280420863616,268.37387344216,-37.10622625302,5.0022,0.6757,2.203,-5.371,19.632484,20.076572,18.778494,1.298078,,199.91203870297068
4036360550539688192,268.82154008856,-39.96330563053,5.0022,0.9005,-2.322,-5.314,20.27083,,,,,199.91203870297068
4584423357034016256,269.58225320186,28.4575996619,5.0022,0.1831,-13.182,10.684,18.982056,20.842777,17.662111,3.180666,,199.91203870297068
3732456975431588608,197.90597983419,9.10580128527,5.0022,0.358,-70.657,-27.356,19.304981,21.047514,17.93051,3.117004,,199.91203870297068
5319388258194603392,124.93605776355,-55.27430226401,5.0022,0.0156,-1.294,14.416,12.943665,13.505875,12.236999,1.268876,53.49,199.91203870297068
5980383660632686208,259.20974946229,-31.66828649044,5.0022,0.813,-5.449,-4.194,20.138344,20.610159,18.642204,1.967955,,199.91203870297068
968347621523644928,95.20453108481,45.5651882727,5.0022,0.3921,13.538,-10.059,19.65728,20.922731,18.215862,2.706869,,199.91203870297068
5237674963510183296,170.01664641924,-63.78945453051,5.0022,0.6238,-14.433,1.076,19.493204,,,,,199.91203870297068
1307775038636392064,253.47517288038,27.85267786469,5.0022,0.5564,-20.594,-2.402,20.39265,20.507576,19.92176,0.585815,,199.91203870297068
2580676970052635648,14.24006233111,7.95251484585,5.0022,0.0881,-4.116,-19.146,17.458391,17.496975,17.46635,0.030624,,199.91203870297068
5876476341509125632,225.83354502259,-60.21050435365,5.0022,0.9264,-6.963,-9.297,20.075647,21.20437,18.578138,2.626232,,199.91203870297068
3580134448450227456,187.83795714063,-8.45713712359,5.0022,0.0229,-51.344,-35.97,12.809581,13.366579,12.108235,1.258344,-21.57,199.91203870297068
5933637374014376320,247.91028506165,-53.3499042173,5.0022,0.6529,-0.039,-6.069,19.548214,19.975742,18.283264,1.692478,,199.91203870297068
3129489613418353792,104.61536102226,5.43098495943,5.0022,0.745,27.832,-42.287,19.764132,21.24095,18.394627,2.846323,,199.91203870297068
4051582223879857536,276.97840524788,-28.14471552357,5.0022,1.1017,-0.502,-6.678,19.988976,20.529325,18.9994,1.529926,,199.91203870297068
1860586257899191808,308.25032513782,29.06268319337,5.0022,0.0688,-15.844,-16.807,17.194,18.811136,15.938285,2.872851,,199.91203870297068
5835979026130405248,238.97015963508,-57.19636567651,5.0022,1.0812,-6.925,2.657,20.472692,21.249918,19.278046,1.971872,,199.91203870297068
5291392153829713792,122.77939897652,-58.92522051475,5.0022,0.0646,-31.925,36.559,17.236841,18.735691,16.056658,2.679033,,199.91203870297068
5627919776522935808,136.47634293308,-33.31322244883,5.0022,0.9569,-8.682,-1.581,19.893078,19.867863,18.87513,0.992733,,199.91203870297068
229613594504977408,65.11715227267,43.86090608889,5.0022,0.3237,-10.256,1.573,19.48346,21.477764,18.12631,3.351454,,199.91203870297068
2195378207006867072,310.37919951504,62.33016046991,5.0022,0.0656,29.561,17.849,17.285292,19.00923,16.0354,2.973829,,199.91203870297068
6864848990308413312,296.88040771237,-21.90527927953,5.0022,0.213,16.997,1.629,12.222668,11.942554,11.022503,0.920052,-28.54,199.91203870297068
4118408582110164224,264.41333942856,-20.5057821865,5.0022,0.7431,9.759,12.221,19.65691,20.078844,18.137945,1.940899,,199.91203870297068
6140685579710621952,196.83678315414,-41.34543266177,5.0022,0.0141,0.198,-10.035,10.775447,11.064586,10.319809,0.744777,21.8,199.91203870297068
1808450410111396992,304.61332570194,15.88900658616,5.0022,0.0685,9.068,3.867,16.88428,18.392609,15.700974,2.691634,,199.91203870297068
2511640047989081856,29.19737505607,2.24129341946,5.0022,0.0379,18.095,-30.777,15.650262,16.853245,14.564668,2.288577,,199.91203870297068
2025176865079813248,294.27415466607,27.560455173,5.0022,0.7239,-2.029,-21.839,20.304583,21.632505,18.654367,2.978138,,199.91203870297068
4085063418088149760,283.54293723918,-20.95777496421,5.0022,0.7987,-3.437,-6.923,18.765318,19.102453,17.510386,1.592068,,199.91203870297068
6012460297463811712,234.2579150332,-37.5521827184,5.0022,0.262,-76.948,-42.101,18.773201,20.781364,17.462923,3.318441,,199.91203870297068
6768510498742673024,295.73561148077,-23.66854315182,5.0022,0.1668,36.616,-80.066,18.476648,20.34524,17.193058,3.152182,,199.91203870297068
1825736347823960960,294.79126649419,20.04077655709,5.0022,0.831,-4.21,-6.318,19.604273,,,,,199.91203870297068
6271778220788028928,215.88370045739,-25.30265376249,5.0022,0.9597,33.945,-16.566,20.458216,21.537209,19.17797,2.359238,,199.91203870297068
4324435375855583616,248.22773917572,-16.51205478709,5.0022,0.3126,-22.508,-18.147,19.299713,21.234612,17.94015,3.294462,,199.91203870297068
3101345036329215232,105.68116971105,-5.44781143895,5.0022,0.2137,-11.458,-4.179,18.42205,19.48703,17.037338,2.449692,,199.91203870297068
5977371273684812416,257.42883371954,-34.76524404123,5.0022,0.6808,-2.635,-1.611,19.81479,20.363934,,,,199.91203870297068
1429766339069504384,245.00378872668,56.27686934087,5.0022,0.0432,-17.32,16.668,16.72382,18.405958,15.474546,2.931412,,199.91203870297068
291950127068227456,23.33121597972,24.68988418226,5.0022,0.206,-22.702,-56.736,18.545773,20.401985,17.257517,3.144468,,199.91203870297068
1639852289235717120,235.10455377392,63.10959515278,5.0022,0.3087,2.648,20.307,19.864725,20.032198,19.554937,0.477261,,199.91203870297068
5147352900771133568,35.78391415213,-13.59083090277,5.0022,0.1368,-18.222,-49.027,17.921062,19.434872,16.756884,2.677988,,199.91203870297068
2715875806021960064,341.52842233758,8.53580972799,5.0022,0.0772,-82.368,-44.451,16.907518,18.36962,15.732646,2.636973,,199.91203870297068
3820557955947603968,143.76357793679,-7.09034925271,5.0022,0.3416,0.327,-8.696,19.156277,20.841782,17.788721,3.05306,,199.91203870297068
4144938045389022976,268.21314013812,-16.40724116591,5.0022,1.5404,-7.432,-9.188,19.98993,20.302584,18.780415,1.522169,,199.91203870297068
3465937319660142208,179.40198224356,-33.6606984542,5.0022,0.0747,-108.023,-46.322,16.984024,18.620235,15.765184,2.855051,,199.91203870297068
4107732152510972032,258.81610434315,-28.22180737469,5.0022,0.7293,4.314,-10.888,19.17459,19.575022,17.491255,2.083767,,199.91203870297068
3192504617672102528,64.87587704847,-9.27597203486,5.0022,0.0497,-14.722,-9.015,16.231615,17.505379,15.12455,2.380829,,199.91203870297068
4367368904034720768,257.47651138819,-3.42523754338,5.0022,0.0719,-18.438,-27.87,15.98756,17.044846,14.532421,2.512424,-57.87,199.91203870297068
2340985982114158720,359.0109542998,-21.8856771392,5.0022,0.0631,21.56,-0.965,16.144667,17.385847,15.04058,2.345267,,199.91203870297068
2022707293252625024,291.08533389968,23.74236418967,5.0022,1.2129,-4.363,-1.426,20.259396,20.49986,18.645832,1.854029,,199.91203870297068
4123367757526135040,263.90921903226,-18.38173995244,5.0022,1.3865,14.968,-1.209,20.148201,,,,,199.91203870297068
4310851841710400896,285.17380315006,9.69277081161,5.0022,1.1123,0.251,-2.525,20.289732,,,,,199.91203870297068
3013641082587678080,83.80328292135,-9.7544826237,5.0022,0.0388,11.233,-35.248,15.746683,16.897053,14.678966,2.218087,,199.91203870297068
4123730012292547584,266.0053803096,-17.20310972568,5.0022,1.0025,-3.746,-5.707,20.391523,20.704916,18.894014,1.810902,,199.91203870297068
4157485397184613504,273.99432734923,-10.02760784186,5.0022,1.2331,-1.969,-6.05,20.307905,21.460281,19.155548,2.304733,,199.91203870297068
6874569910053259136,303.09821345589,-15.61513247559,5.0022,0.0876,-9.275,-26.7,17.239283,18.703497,16.05186,2.651636,,199.91203870297068
5933295803907458432,241.70252257054,-52.80732722276,5.0022,0.9084,1.161,1.131,20.276293,21.47167,19.019533,2.452137,,199.91203870297068
4118010490199378688,264.3500685741,-21.53303393076,5.0022,1.898,-8.561,-10.871,20.023165,20.640877,18.739933,1.900944,,199.91203870297068
1042937047243007104,133.2715687174,61.71350659894,5.0022,0.1779,18.471,7.284,18.742355,20.577698,17.408875,3.168823,,199.91203870297068
4035643806473475200,269.28262900062,-39.64022994927,5.0023,0.6443,12.054,2.103,13.481193,13.558389,12.731544,0.826845,63.15,199.90804230054175
4114783389195802240,261.13319657032,-22.1459490132,5.0023,0.6273,-4.468,-7.262,19.178043,19.74365,17.78428,1.95937,,199.90804230054175
373569559553961344,18.64349912945,43.52949245589,5.0023,0.0368,9.066,-14.083,14.872808,15.868979,13.88751,1.981469,-5.6,199.90804230054175
4052840992973410048,276.02389346515,-26.25558502322,5.0023,0.7222,-9.598,0.648,18.69191,18.70248,17.266096,1.436384,,199.90804230054175
4100405694114948224,281.00457827383,-15.49615747066,5.0023,0.9506,-1.642,-4.87,19.466843,19.957998,18.497818,1.46018,,199.90804230054175
5614944237953611392,113.82614374094,-25.33777819055,5.0023,0.0134,-8.792,1.865,10.419192,10.667026,10.01314,0.653886,28.4,199.90804230054175
5959714869285363072,260.01254569687,-41.91532261787,5.0023,0.3193,-8.784,-32.088,19.07743,21.059355,17.633251,3.426104,,199.90804230054175
5980522302180139648,257.72726375451,-31.72795742601,5.0023,1.5025,-9.754,-2.012,20.280954,21.049606,19.628143,1.421463,,199.90804230054175
467277705779954432,42.79361229202,62.49687306701,5.0023,0.0639,50.779,-55.156,16.828697,18.351625,15.626611,2.725015,,199.90804230054175
3262897104427489920,53.90629915108,-1.91507721487,5.0023,0.0219,-8.459,1.374,14.249409,15.052602,13.372863,1.679739,-16.22,199.90804230054175
5711064124262189824,117.81291652897,-22.7736983269,5.0023,0.0114,-30.456,12.0,13.20492,13.851514,12.437184,1.41433,43.53,199.90804230054175
6100373124053532288,222.7950230514,-43.33953277062,5.0023,0.0796,-18.994,-11.736,17.261993,18.778173,16.059946,2.718227,,199.90804230054175
1745815420260814976,322.02488166935,11.53821414687,5.0023,0.1206,13.535,-69.658,10.901756,11.285192,10.338745,0.946446,-32.19,199.90804230054175
645284790018958208,142.77747252111,24.12659300452,5.0023,0.0965,15.69,-43.399,17.073156,18.56379,15.884597,2.679193,,199.90804230054175
4054523039519472000,263.82657958576,-33.05157790843,5.0023,0.7317,-7.49,-0.186,19.632292,21.609348,18.27723,3.332119,,199.90804230054175
5982204383162525056,236.50458555523,-51.54633016416,5.0023,1.0651,-7.096,-6.93,20.35065,,,,,199.90804230054175
6037669831349817856,246.06696612422,-30.85054624024,5.0023,1.1444,13.334,-15.037,19.187605,19.048725,18.025204,1.023521,,199.90804230054175
4058513167247827328,263.96552223701,-29.85995803313,5.0023,1.4892,1.168,0.612,19.880278,21.711555,17.954971,3.756584,,199.90804230054175
6241687989149478016,237.15983475012,-20.38289581301,5.0023,0.3847,-56.111,-34.592,19.494682,21.307852,18.147095,3.160757,,199.90804230054175
6580538098231606144,319.55779348214,-42.02669857419,5.0023,0.4297,18.462,-35.062,19.910599,20.00666,19.668327,0.338333,,199.90804230054175
4043564271627135616,268.94198089984,-32.39649634639,5.0023,0.6629,-3.994,-7.639,19.815378,19.951458,18.178555,1.772903,,199.90804230054175
3481451497448219008,172.2829630828,-31.61032165142,5.0023,0.0522,-94.467,33.341,16.575554,17.987043,15.41208,2.574964,,199.90804230054175
4150404233050995456,269.6382687932,-13.25675804697,5.0023,1.3548,-2.58,-7.805,20.232767,21.167397,19.204342,1.963055,,199.90804230054175
4948397607459279488,40.96476979595,-42.38922345074,5.0023,0.1072,-1.979,15.971,18.135468,19.836027,16.870558,2.965469,,199.90804230054175
3342668146195712128,91.71126653642,12.36069689599,5.0023,0.1545,-3.404,-18.409,17.855198,19.635307,16.585907,3.0494,,199.90804230054175
3615623282180771456,208.49660184919,-9.70333575624,5.0023,0.1803,-49.092,3.495,18.56935,20.18497,17.381144,2.803827,,199.90804230054175
4120928594088764544,261.71160695302,-20.89697823743,5.0023,1.2036,8.735,-11.062,20.048422,20.314249,18.4069,1.907349,,199.90804230054175
5957922081222571264,267.83969276562,-40.25664814248,5.0023,1.0634,-2.277,-3.121,20.020525,,,,,199.90804230054175
1682088452164692096,180.77535567241,69.21030714472,5.0023,0.0657,-69.078,-5.826,17.200336,18.676613,16.033606,2.643007,,199.90804230054175
6026204227197833984,252.4314098991,-34.13710826096,5.0023,1.5957,-5.221,-2.055,20.002605,20.548786,18.825083,1.723703,,199.90804230054175
5876192908088086016,227.51667793559,-60.76496722604,5.0023,1.4187,-6.294,-1.685,19.876293,20.48402,18.495419,1.988602,,199.90804230054175
3389932234064345728,81.97096723093,14.81219280374,5.0023,0.1688,-1.552,-11.082,18.32139,19.952469,17.078915,2.873554,,199.90804230054175
5201355444434076416,166.79877219131,-76.43056094507,5.0023,0.0805,-22.3,-0.22,17.589136,20.191141,16.151722,4.039419,,199.90804230054175
5971248024674531072,253.5584035879,-38.13289799511,5.0023,0.7865,-2.436,-7.376,19.930193,20.842613,18.264612,2.578001,,199.90804230054175
6209989416815837696,232.90506625884,-29.40843952173,5.0023,0.0204,-27.495,-16.32,10.522633,10.837009,10.035122,0.801887,-33.9,199.90804230054175
4045742992573165056,273.04722053951,-32.57965729195,5.0023,1.0563,3.431,-8.693,19.196285,19.47627,18.170425,1.305845,,199.90804230054175
1728061159330494464,233.74862059106,87.15062456607,5.0023,0.0955,2.308,-10.503,17.795574,19.476038,16.561308,2.91473,,199.90804230054175
4050734667974347520,272.13354738929,-28.84130387909,5.0023,0.9901,-2.64,-4.281,19.457575,,,,,199.90804230054175
2515931888548898560,38.11640966047,4.3428930305,5.0023,0.0164,-20.233,-17.611,13.98605,14.943987,13.01594,1.928047,-19.55,199.90804230054175
5587724311473660544,116.48283227039,-35.27611889696,5.0023,0.2099,-16.454,25.568,19.231373,21.435469,17.876947,3.558521,,199.90804230054175
4096465662920809728,275.41265663599,-17.94066143134,5.0023,1.4592,-0.982,-1.314,20.38176,,,,,199.90804230054175
2231128415263192192,341.59226841072,73.63054572754,5.0023,1.5287,-1.316,1.373,20.032925,20.526482,18.577799,1.948683,,199.90804230054175
1383379386603314048,240.84823291332,41.46872359882,5.0023,0.0179,-47.113,66.422,14.908213,15.902873,13.918832,1.984041,-77.8,199.90804230054175
5962718082219547520,263.80323852426,-36.44943743256,5.0023,1.4284,-3.957,-4.66,20.157875,21.05659,18.592743,2.463846,,199.90804230054175
4096643371507181312,277.23426405485,-17.56240075084,5.0023,0.8281,-1.97,-3.552,19.787731,,,,,199.90804230054175
2988090008609222400,75.33292023843,-12.68664788079,5.0023,0.1355,33.321,-13.349,18.252535,19.912563,17.035608,2.876955,,199.90804230054175
6029208367883514240,254.56823791279,-31.05937486215,5.0023,0.9997,-0.827,-12.342,19.442272,19.4689,18.160257,1.308643,,199.90804230054175
5130498521388195200,37.42417780484,-19.53591045371,5.0023,0.0978,-6.634,-49.806,17.216805,18.340458,15.610986,2.729472,,199.90804230054175
5056700537884213632,51.39614317316,-30.55128969563,5.0023,0.0143,-19.34,-9.701,9.465574,9.618875,9.182105,0.436769,-6.36,199.90804230054175
4899558434825550464,68.63162201744,-20.61145725351,5.0023,0.4399,-0.683,-0.46,17.176058,17.993046,16.042246,1.9508,,199.90804230054175
590378374783459072,137.0165505076,8.62037063172,5.0023,0.022,-23.076,5.198,11.375989,11.713881,10.876026,0.837854,-4.31,199.90804230054175
6021258967476977152,250.12089966435,-33.42982218039,5.0023,0.1081,11.691,3.254,17.011532,17.581459,15.63379,1.947669,,199.90804230054175
4041116655698658432,266.67112625104,-35.27285251187,5.0023,1.1537,-5.769,-4.764,19.811356,,,,,199.90804230054175
5926677053150496768,257.54360777898,-49.01502213591,5.0023,0.914,-1.966,-4.567,19.875324,20.151962,18.404408,1.747555,,199.90804230054175
1108120670679969792,111.1191206864,67.99327684808,5.0023,0.032,16.963,13.582,15.533312,16.783087,14.404517,2.37857,-75.53,199.90804230054175
5971442260311655680,253.34004408012,-37.18100513893,5.0023,1.3238,-6.143,-2.894,20.402569,,,,,199.90804230054175
5080711672811571328,57.11079153837,-28.07571882838,5.0023,0.2477,43.965,-37.071,19.255945,20.831532,17.952509,2.879023,,199.90804230054175
1850468178240744960,323.91933720628,30.7402129045,5.0023,0.0184,15.326,-6.145,14.1759,15.034447,13.267739,1.766707,-12.48,199.90804230054175
6028756606040139264,257.27325957174,-30.39137039391,5.0023,1.0091,-11.058,-7.973,20.165941,20.908468,19.327553,1.580915,,199.90804230054175
4117291370948192512,266.01744663401,-21.62729760538,5.0023,1.5076,-4.729,-2.183,19.810131,20.70786,18.182713,2.525148,,199.90804230054175
4090726723357326464,274.0271790393,-21.98472960369,5.0023,0.8275,-6.459,-2.834,19.866428,,,,,199.90804230054175
4159094841684967936,275.59602716012,-9.27991362039,5.0023,0.1632,6.645,-2.834,18.586142,20.461834,17.253792,3.208042,,199.90804230054175
6853253643762019328,305.42169007335,-21.48662072033,5.0023,0.2205,9.742,-31.882,16.576143,15.590251,14.639239,0.951012,,199.90804230054175
5834215272072364672,236.62723015222,-58.85026513164,5.0023,0.6719,-1.973,0.222,19.450916,19.61547,18.00975,1.605721,,199.90804230054175
4116313909381462656,264.11404843571,-24.25624813021,5.0023,1.8448,-8.22,1.881,19.957523,20.772926,18.429455,2.343472,,199.90804230054175
4661226645223260160,77.03010607888,-69.29889715389,5.0023,1.5344,-0.756,-5.362,20.39046,,,,,199.90804230054175
180181441508170112,79.17155108931,30.45092305741,5.0023,0.0438,79.228,-62.951,15.90618,17.097189,14.812842,2.284347,,199.90804230054175
6372388418108335488,319.15011108321,-71.0816529888,5.0023,0.2306,44.957,-19.648,19.453587,19.501652,19.21472,0.286932,,199.90804230054175
4051760825830335872,278.03537168458,-27.05948103449,5.0023,0.9683,-15.534,6.214,18.771667,19.086323,17.75351,1.332813,,199.90804230054175
2181305866918227840,306.49981084051,51.68281580382,5.0023,1.2419,4.623,-3.999,20.320671,20.620802,19.227953,1.392849,,199.90804230054175
2962273067570628480,77.46438581125,-22.78305757362,5.0023,0.0867,-8.922,0.139,17.789845,19.283478,16.583864,2.699614,,199.90804230054175
5691456984374499456,144.75711901636,-12.7150587008,5.0023,0.0168,-60.879,-35.891,13.661128,14.41373,12.81807,1.595659,44.96,199.90804230054175
3996274620033672704,164.57508816215,25.19485875763,5.0023,0.2524,-26.969,3.771,17.872623,19.441381,16.55228,2.889101,,199.90804230054175
3084035837085568512,120.48647825179,-0.0464234826,5.0023,1.143,5.642,-7.694,20.267248,21.518679,18.97758,2.5411,,199.90804230054175
4159798116783828352,277.62786354307,-7.50381735759,5.0023,1.5237,-5.615,-6.568,20.417349,21.825155,18.736609,3.088547,,199.90804230054175
5980577999364228224,257.87087650312,-31.54505350712,5.0023,0.6419,-3.331,-0.73,19.935,20.952467,18.939957,2.01251,,199.90804230054175
29214917303541504,44.92355460392,13.86132215712,5.0023,0.6198,-1.528,-25.708,19.46516,20.89803,18.235878,2.662151,,199.90804230054175
4189261283199144832,299.20937932669,-11.77324097354,5.0023,0.0414,30.573,-0.475,15.962249,17.241116,14.84162,2.399496,,199.90804230054175
4123563127071019904,263.86063752913,-17.50113675429,5.0023,0.6318,-2.975,-2.052,20.0368,20.09509,18.705212,1.389879,,199.90804230054175
3657138504783922944,208.38904356484,-3.78236408204,5.0023,0.247,62.155,-53.767,18.919844,20.681543,17.587877,3.093666,,199.90804230054175
4253270211630675456,282.37278778754,-6.04296637592,5.0023,2.0133,0.804,-6.594,20.431948,21.533152,19.4817,2.051451,,199.90804230054175
5952739533163266304,259.97810084965,-45.71500423778,5.0023,1.4643,4.818,-3.647,20.469713,,,,,199.90804230054175
2983690553348828160,81.8539182177,-16.34710082516,5.0023,0.1435,18.518,5.996,18.456245,18.524057,18.430534,0.093523,,199.90804230054175
4041095013286619264,266.27172056167,-35.53971214994,5.0023,1.7734,-3.362,1.711,19.962955,,,,,199.90804230054175
4303848158808077952,298.96147905439,11.48963167521,5.0023,0.0136,-28.488,-3.438,9.487349,9.95605,8.853225,1.102825,-18.46,199.90804230054175
4267342998382396672,287.8195338744,1.09167475226,5.0023,1.0974,-1.881,-5.157,20.31338,20.734396,18.968058,1.766338,,199.90804230054175
4052906963688122112,275.77246577305,-26.01177893576,5.0023,0.6033,1.522,-1.235,18.981565,19.553204,18.311878,1.241325,,199.90804230054175
